pair_ID	relatedness_score	entailment_judgment
6831	NEUTRAL	3.9601426
6832	NEUTRAL	4.0041175
6835	NEUTRAL	3.9283638
6836	NEUTRAL	2.7454014
6837	CONTRADICTION	2.6632643
6838	NEUTRAL	2.7357516
6839	NEUTRAL	2.7402878
6841	NEUTRAL	3.943987
6842	NEUTRAL	3.8153405
6844	NEUTRAL	3.6005297
6846	NEUTRAL	3.5065475
6848	NEUTRAL	0.7594863
6850	NEUTRAL	0.47667038
6852	NEUTRAL	4.1487327
6853	NEUTRAL	3.836813
6854	NEUTRAL	3.9058867
6856	NEUTRAL	4.174274
6858	NEUTRAL	4.15109
6859	NEUTRAL	3.8389301
6860	NEUTRAL	4.19204
6861	NEUTRAL	4.0167317
6864	CONTRADICTION	3.9210334
6867	NEUTRAL	3.384235
6871	NEUTRAL	3.9394083
6872	NEUTRAL	3.536477
6873	CONTRADICTION	3.9221888
6874	NEUTRAL	3.2165604
6876	NEUTRAL	4.0050817
6878	NEUTRAL	3.9574504
6881	NEUTRAL	3.9754906
6882	NEUTRAL	3.879826
6883	NEUTRAL	1.5382744
6886	NEUTRAL	2.7596135
6888	NEUTRAL	4.043358
6889	CONTRADICTION	3.9320135
6891	NEUTRAL	4.103278
6892	NEUTRAL	3.9403715
6893	NEUTRAL	3.5866156
6895	CONTRADICTION	3.407712
6898	NEUTRAL	4.1066284
6900	CONTRADICTION	3.865851
6904	CONTRADICTION	3.9237442
6906	NEUTRAL	3.1048906
6908	NEUTRAL	3.7300305
6909	NEUTRAL	3.6328864
6910	NEUTRAL	3.3951998
6911	NEUTRAL	3.433977
6915	NEUTRAL	4.0247774
6916	CONTRADICTION	4.0778065
6917	NEUTRAL	4.098457
6925	NEUTRAL	4.137816
6926	NEUTRAL	4.061253
6928	NEUTRAL	4.1927223
6929	CONTRADICTION	4.160285
6930	ENTAILMENT	3.730723
6933	CONTRADICTION	3.949531
6935	NEUTRAL	3.9363003
6936	NEUTRAL	3.849905
6937	NEUTRAL	3.534972
6938	NEUTRAL	3.7618322
6939	NEUTRAL	3.693297
6941	NEUTRAL	1.696679
6943	NEUTRAL	2.253144
6944	NEUTRAL	3.1808844
6949	NEUTRAL	4.0100007
6951	NEUTRAL	3.7225327
6952	NEUTRAL	3.6036253
6953	NEUTRAL	3.6305351
6954	NEUTRAL	3.7336917
6956	NEUTRAL	3.5638142
6959	NEUTRAL	4.1441298
6960	NEUTRAL	3.2356386
6962	NEUTRAL	3.9240184
6963	NEUTRAL	4.1499314
6965	ENTAILMENT	4.1996202
6967	NEUTRAL	3.771822
6972	NEUTRAL	4.0730906
6973	NEUTRAL	4.1043444
6976	NEUTRAL	4.1118636
6977	NEUTRAL	3.9090948
6984	CONTRADICTION	3.269507
6985	CONTRADICTION	3.9905415
6986	CONTRADICTION	3.0407875
6988	NEUTRAL	3.9974155
6989	NEUTRAL	3.4555984
6990	NEUTRAL	3.9673886
6999	NEUTRAL	4.0096803
7003	NEUTRAL	2.1911273
7010	NEUTRAL	3.866129
7011	NEUTRAL	3.779728
7012	NEUTRAL	3.9059286
7014	NEUTRAL	3.874206
7015	ENTAILMENT	4.0474343
7017	NEUTRAL	3.915587
7023	NEUTRAL	3.8832455
7024	NEUTRAL	3.9729733
7029	NEUTRAL	4.081209
7030	NEUTRAL	3.2206888
7031	NEUTRAL	3.4091525
7032	NEUTRAL	3.2285328
7033	NEUTRAL	3.1088402
7034	NEUTRAL	3.527277
7036	NEUTRAL	2.5707078
7037	NEUTRAL	3.8556776
7038	NEUTRAL	3.8752375
7039	NEUTRAL	3.821505
7041	NEUTRAL	3.6164079
7042	NEUTRAL	3.6437526
7046	NEUTRAL	3.866064
7047	CONTRADICTION	3.8804345
7048	NEUTRAL	3.7424254
7049	NEUTRAL	3.7453704
7050	NEUTRAL	3.8950315
7051	NEUTRAL	3.7036195
7052	NEUTRAL	3.4319882
7053	CONTRADICTION	3.8628788
7055	ENTAILMENT	3.980237
7057	NEUTRAL	2.6865146
7059	NEUTRAL	2.3404493
7062	NEUTRAL	3.757506
7065	NEUTRAL	4.252194
7067	NEUTRAL	4.085252
7068	NEUTRAL	3.9303331
7069	NEUTRAL	4.0985627
7071	NEUTRAL	4.1682563
7072	NEUTRAL	4.1679254
7073	NEUTRAL	3.984889
7075	NEUTRAL	3.9865322
7076	CONTRADICTION	3.9067173
7078	CONTRADICTION	3.7876997
7079	NEUTRAL	3.8511481
7080	NEUTRAL	3.9720774
7089	NEUTRAL	4.0721955
7091	NEUTRAL	4.026781
7095	NEUTRAL	4.003856
7096	NEUTRAL	4.0364394
7097	NEUTRAL	3.6470475
7098	NEUTRAL	3.8027158
7102	NEUTRAL	4.047941
7106	NEUTRAL	3.8546991
7107	NEUTRAL	3.7992578
7109	NEUTRAL	3.5042667
7111	NEUTRAL	3.3098955
7112	NEUTRAL	3.6711988
7113	NEUTRAL	4.1275353
7114	NEUTRAL	4.070189
7115	NEUTRAL	3.860735
7117	NEUTRAL	3.7900448
7122	NEUTRAL	3.9521618
7128	NEUTRAL	3.9418335
7129	NEUTRAL	3.9329705
7130	NEUTRAL	3.9565778
7131	NEUTRAL	3.9662662
7132	NEUTRAL	4.044653
7134	NEUTRAL	3.9953308
7135	NEUTRAL	3.9516816
7136	ENTAILMENT	3.994359
7137	NEUTRAL	3.8737693
7140	NEUTRAL	3.8666553
7141	NEUTRAL	4.004055
7142	NEUTRAL	4.1186996
7146	NEUTRAL	3.7576213
7147	NEUTRAL	3.0092545
7148	NEUTRAL	3.2855577
7149	NEUTRAL	2.9902234
7151	NEUTRAL	2.8703976
7152	NEUTRAL	1.8071349
7154	CONTRADICTION	3.8930244
7157	NEUTRAL	3.8959465
7158	NEUTRAL	3.728818
7159	NEUTRAL	3.7344122
7160	CONTRADICTION	3.6647553
7162	ENTAILMENT	4.0480437
7163	NEUTRAL	3.9721813
7167	NEUTRAL	3.5424187
7168	NEUTRAL	3.4653525
7169	NEUTRAL	3.7555552
7170	NEUTRAL	3.1627345
7171	ENTAILMENT	3.467702
7172	NEUTRAL	3.118889
7173	NEUTRAL	3.906168
7174	NEUTRAL	3.7043495
7175	NEUTRAL	3.986136
7176	NEUTRAL	3.7677875
7177	NEUTRAL	4.02369
7178	CONTRADICTION	3.7170215
7179	NEUTRAL	3.9258275
7180	NEUTRAL	3.8722973
7181	NEUTRAL	3.9593005
7182	NEUTRAL	3.6294289
7183	ENTAILMENT	3.8772554
7184	NEUTRAL	3.701653
7187	NEUTRAL	3.8111892
7188	ENTAILMENT	3.8829026
7190	NEUTRAL	3.8492966
7191	NEUTRAL	3.8437395
7192	NEUTRAL	3.861641
7193	NEUTRAL	4.1656823
7194	CONTRADICTION	3.917396
7195	NEUTRAL	4.043171
7197	NEUTRAL	3.548068
7198	NEUTRAL	3.4038467
7199	NEUTRAL	3.1009288
7201	NEUTRAL	3.7318048
7202	NEUTRAL	3.8734436
7203	NEUTRAL	3.9095845
7206	NEUTRAL	3.9651031
7207	NEUTRAL	3.7075882
7212	NEUTRAL	3.0364156
7215	NEUTRAL	3.9974375
7216	NEUTRAL	3.9591608
7220	NEUTRAL	3.8581495
7223	NEUTRAL	3.8665495
7225	CONTRADICTION	3.6435518
7227	NEUTRAL	2.4760323
7231	CONTRADICTION	2.909527
7232	NEUTRAL	2.9466891
7233	NEUTRAL	3.7288203
7236	NEUTRAL	4.0986657
7238	NEUTRAL	4.0315437
7243	ENTAILMENT	4.0985804
7244	NEUTRAL	3.669983
7245	NEUTRAL	3.725315
7247	NEUTRAL	3.9746222
7248	NEUTRAL	3.4631095
7249	NEUTRAL	2.7948914
7250	NEUTRAL	3.3252943
7251	NEUTRAL	2.521269
7253	NEUTRAL	3.2788634
7254	NEUTRAL	3.0748951
7255	NEUTRAL	4.0020843
7256	NEUTRAL	3.9903045
7257	ENTAILMENT	4.1140885
7258	NEUTRAL	3.9862676
7259	NEUTRAL	4.1466327
7260	NEUTRAL	3.921359
7261	CONTRADICTION	3.7343082
7263	NEUTRAL	3.8678098
7264	NEUTRAL	3.8726053
7265	NEUTRAL	3.8752742
7266	NEUTRAL	4.128097
7272	NEUTRAL	4.005084
7273	CONTRADICTION	3.9423213
7275	CONTRADICTION	3.9991403
7278	NEUTRAL	3.874765
7279	CONTRADICTION	4.0054064
7282	CONTRADICTION	3.8857036
7283	NEUTRAL	3.8850832
7284	NEUTRAL	3.7856474
7285	NEUTRAL	3.7792058
7286	NEUTRAL	4.003011
7288	CONTRADICTION	3.510688
7289	NEUTRAL	2.621151
7290	NEUTRAL	2.796804
7295	NEUTRAL	4.1275015
7296	NEUTRAL	4.069489
7297	NEUTRAL	3.7894993
7299	NEUTRAL	3.7679505
7301	ENTAILMENT	3.9598856
7303	NEUTRAL	3.951624
7305	CONTRADICTION	3.916531
7307	NEUTRAL	3.9740605
7308	CONTRADICTION	3.9464116
7310	CONTRADICTION	4.0477405
7312	NEUTRAL	3.6285334
7317	NEUTRAL	3.7298675
7318	NEUTRAL	3.808735
7321	NEUTRAL	3.9528298
7323	NEUTRAL	4.013219
7324	NEUTRAL	3.8049884
7325	NEUTRAL	3.799796
7326	NEUTRAL	3.8252983
7327	NEUTRAL	3.8317347
7328	NEUTRAL	3.89393
7329	NEUTRAL	3.823009
7330	NEUTRAL	3.7436204
7331	NEUTRAL	4.022957
7333	NEUTRAL	3.603024
7336	NEUTRAL	3.961977
7337	NEUTRAL	4.054261
7338	NEUTRAL	3.7824082
7339	NEUTRAL	4.0299916
7341	ENTAILMENT	3.3255892
7342	NEUTRAL	2.8422863
7345	NEUTRAL	3.0815911
7348	NEUTRAL	4.0346317
7351	NEUTRAL	3.9965882
7354	NEUTRAL	4.0786524
7355	CONTRADICTION	4.0036325
7357	NEUTRAL	3.941228
7360	NEUTRAL	4.009468
7361	NEUTRAL	4.038057
7366	NEUTRAL	4.0261693
7369	NEUTRAL	3.8698096
7373	ENTAILMENT	4.0468545
7376	ENTAILMENT	4.0462537
7377	NEUTRAL	3.7669015
7378	NEUTRAL	3.8977437
7379	NEUTRAL	3.8149824
7380	CONTRADICTION	3.7650108
7382	CONTRADICTION	3.1478248
7384	NEUTRAL	3.6129198
7385	NEUTRAL	3.5905986
7387	NEUTRAL	4.003494
7393	NEUTRAL	3.9851155
7395	ENTAILMENT	3.9567094
7396	NEUTRAL	3.9797206
7400	NEUTRAL	3.9027972
7401	NEUTRAL	3.410553
7403	NEUTRAL	3.4931803
7405	CONTRADICTION	3.9469323
7406	NEUTRAL	3.8708253
7407	NEUTRAL	3.9210277
7408	NEUTRAL	3.9314604
7409	NEUTRAL	3.9455166
7412	ENTAILMENT	3.851635
7413	NEUTRAL	4.0836177
7415	NEUTRAL	4.0542245
7421	CONTRADICTION	4.0333867
7424	NEUTRAL	4.037683
7425	NEUTRAL	4.0330048
7426	ENTAILMENT	3.9838037
7429	CONTRADICTION	4.0438094
7430	NEUTRAL	3.9611444
7431	NEUTRAL	4.0006275
7433	NEUTRAL	3.9719276
7435	NEUTRAL	3.5660887
7436	NEUTRAL	3.9844327
7439	NEUTRAL	3.614265
7440	NEUTRAL	3.9239383
7442	NEUTRAL	3.992117
7443	NEUTRAL	3.9845614
7447	CONTRADICTION	3.665751
7449	NEUTRAL	2.8386474
7450	NEUTRAL	2.815514
7453	ENTAILMENT	3.324041
7456	NEUTRAL	3.8273916
7458	CONTRADICTION	4.050989
7460	NEUTRAL	3.5750718
7463	NEUTRAL	3.194807
7465	NEUTRAL	4.1223
7467	NEUTRAL	3.8633108
7469	NEUTRAL	3.7768812
7473	NEUTRAL	3.9652853
7478	NEUTRAL	1.1092925
7480	NEUTRAL	3.6580234
7482	NEUTRAL	2.2851672
7484	NEUTRAL	3.123476
7488	NEUTRAL	3.7857823
7489	NEUTRAL	4.008151
7490	ENTAILMENT	3.6673713
7494	NEUTRAL	3.2339501
7495	NEUTRAL	3.7351055
7498	NEUTRAL	3.672584
7500	NEUTRAL	2.9010327
7502	NEUTRAL	2.6106663
7510	NEUTRAL	3.9228
7512	NEUTRAL	3.8854017
7513	NEUTRAL	3.487495
7514	NEUTRAL	3.8271909
7515	NEUTRAL	4.0262136
7517	NEUTRAL	3.8134074
7518	NEUTRAL	3.858759
7519	ENTAILMENT	2.760551
7520	NEUTRAL	2.7730155
7521	NEUTRAL	3.412249
7523	NEUTRAL	2.8914752
7524	NEUTRAL	3.8608294
7528	NEUTRAL	3.8831153
7529	NEUTRAL	2.9003217
7530	NEUTRAL	3.3005457
7531	NEUTRAL	3.0693345
7535	NEUTRAL	3.9272017
7536	NEUTRAL	4.0248194
7538	NEUTRAL	4.1360593
7540	NEUTRAL	4.144399
7552	NEUTRAL	3.8984957
7555	NEUTRAL	3.9766502
7560	NEUTRAL	2.8636875
7562	NEUTRAL	2.3293853
7565	NEUTRAL	2.4393902
7566	ENTAILMENT	4.185898
7568	ENTAILMENT	4.025626
7570	NEUTRAL	3.806137
7571	CONTRADICTION	3.3619816
7574	NEUTRAL	3.7921705
7575	ENTAILMENT	4.0005403
7578	NEUTRAL	4.092261
7579	NEUTRAL	3.9914222
7584	NEUTRAL	3.8235936
7585	NEUTRAL	3.9721475
7586	NEUTRAL	4.096172
7589	CONTRADICTION	4.095972
7591	NEUTRAL	3.9894605
7592	NEUTRAL	4.1798396
7593	NEUTRAL	4.0843263
7595	NEUTRAL	3.9545183
7596	CONTRADICTION	3.993019
7597	NEUTRAL	3.9759607
7598	NEUTRAL	3.9274354
7600	NEUTRAL	3.9144645
7601	NEUTRAL	3.9503965
7602	NEUTRAL	3.722941
7604	NEUTRAL	3.7661905
7605	NEUTRAL	3.8545728
7607	NEUTRAL	3.9552188
7610	NEUTRAL	3.8118076
7614	NEUTRAL	3.7660985
7615	NEUTRAL	4.130988
7617	NEUTRAL	4.2508173
7620	NEUTRAL	3.6799016
7621	NEUTRAL	3.0026288
7623	CONTRADICTION	4.040676
7624	NEUTRAL	4.265358
7626	ENTAILMENT	4.2166085
7627	NEUTRAL	4.109531
7628	NEUTRAL	4.213042
7631	NEUTRAL	3.528946
7632	NEUTRAL	4.2563643
7633	NEUTRAL	4.179123
7635	NEUTRAL	3.912343
7637	NEUTRAL	4.0653048
7640	NEUTRAL	3.4752207
7644	NEUTRAL	3.7950826
7645	NEUTRAL	3.777007
7646	NEUTRAL	3.9668007
7650	NEUTRAL	3.8753839
7655	NEUTRAL	3.7924457
7656	NEUTRAL	3.685995
7661	ENTAILMENT	3.7702007
7663	NEUTRAL	3.800363
7664	NEUTRAL	3.7276025
7671	NEUTRAL	4.108287
7673	NEUTRAL	4.164034
7674	ENTAILMENT	3.844306
7676	CONTRADICTION	3.5532396
7679	NEUTRAL	3.8735237
7683	CONTRADICTION	2.274718
7684	NEUTRAL	2.5761213
7685	NEUTRAL	3.269502
7686	NEUTRAL	3.9167209
7690	ENTAILMENT	3.871862
7691	NEUTRAL	3.80482
7693	CONTRADICTION	3.7048202
7694	NEUTRAL	3.93813
7695	NEUTRAL	3.911224
7696	NEUTRAL	3.8137102
7698	NEUTRAL	3.6606421
7704	NEUTRAL	3.0831227
7705	NEUTRAL	3.3299222
7706	NEUTRAL	3.7546492
7708	NEUTRAL	3.6799517
7709	NEUTRAL	3.7947302
7710	NEUTRAL	3.546595
7713	NEUTRAL	3.5851269
7715	NEUTRAL	3.8933668
7717	NEUTRAL	4.004383
7721	NEUTRAL	4.0458
7725	NEUTRAL	3.6607227
7727	NEUTRAL	4.196373
7730	NEUTRAL	2.5345025
7735	CONTRADICTION	4.176842
7736	CONTRADICTION	4.1548924
7737	NEUTRAL	4.027579
7738	ENTAILMENT	3.870212
7745	CONTRADICTION	3.9119797
7748	ENTAILMENT	3.8794494
7749	NEUTRAL	2.218237
7750	NEUTRAL	3.602025
7756	NEUTRAL	4.1266356
7758	NEUTRAL	4.0707707
7759	NEUTRAL	4.051082
7761	NEUTRAL	3.323986
7762	NEUTRAL	3.4353256
7765	NEUTRAL	3.2332606
7766	NEUTRAL	3.9845867
7767	NEUTRAL	3.8712826
7770	CONTRADICTION	4.0978084
7773	NEUTRAL	3.828092
7774	NEUTRAL	3.8040404
7775	CONTRADICTION	3.641573
7783	NEUTRAL	3.5893252
7786	NEUTRAL	3.8232145
7788	NEUTRAL	4.1473994
7789	NEUTRAL	4.075121
7791	NEUTRAL	3.012436
7796	CONTRADICTION	3.7552538
7797	NEUTRAL	4.1178594
7799	NEUTRAL	3.9831443
7800	NEUTRAL	3.8689966
7801	NEUTRAL	4.083252
7802	CONTRADICTION	4.102666
7803	NEUTRAL	3.8615756
7806	NEUTRAL	4.014266
7809	CONTRADICTION	2.8519378
7812	NEUTRAL	3.3203082
7814	NEUTRAL	4.0517087
7815	NEUTRAL	3.9163938
7816	NEUTRAL	3.922412
7818	NEUTRAL	3.8838716
7824	NEUTRAL	3.7735062
7825	NEUTRAL	4.0163546
7826	NEUTRAL	4.0153127
7827	NEUTRAL	3.9651694
7828	NEUTRAL	4.0224915
7829	NEUTRAL	4.026366
7830	NEUTRAL	4.008345
7831	CONTRADICTION	3.961842
7832	CONTRADICTION	3.8339963
7833	NEUTRAL	4.132473
7835	CONTRADICTION	4.1200757
7837	CONTRADICTION	3.918666
7840	NEUTRAL	4.1076183
7842	CONTRADICTION	4.1765003
7843	NEUTRAL	4.059101
7845	NEUTRAL	4.149643
7846	NEUTRAL	4.125824
7848	NEUTRAL	3.6266527
7850	NEUTRAL	4.018821
7852	NEUTRAL	3.7250667
7853	NEUTRAL	4.0164037
7854	NEUTRAL	4.033737
7855	NEUTRAL	3.8864727
7856	NEUTRAL	4.011381
7857	NEUTRAL	4.0155215
7858	NEUTRAL	3.9583697
7860	NEUTRAL	4.0608296
7862	NEUTRAL	4.1274776
7863	NEUTRAL	3.7574964
7865	NEUTRAL	3.830069
7870	NEUTRAL	3.8812056
7871	NEUTRAL	3.9069586
7873	NEUTRAL	3.9021688
7874	NEUTRAL	3.8119411
7879	NEUTRAL	4.132379
7880	NEUTRAL	3.933611
7882	NEUTRAL	3.1104581
7883	NEUTRAL	3.8722167
7885	NEUTRAL	3.5051627
7886	NEUTRAL	3.792655
7894	NEUTRAL	3.9416203
7895	NEUTRAL	3.9325562
7897	CONTRADICTION	3.966936
7901	NEUTRAL	3.929543
7904	NEUTRAL	3.7952747
7905	NEUTRAL	3.9791508
7907	NEUTRAL	3.9074178
7908	NEUTRAL	3.9708204
7910	ENTAILMENT	3.938439
7911	NEUTRAL	3.880897
7913	CONTRADICTION	3.876711
7914	NEUTRAL	3.3577147
7915	NEUTRAL	3.6360388
7916	NEUTRAL	4.162245
7918	NEUTRAL	4.123436
7919	NEUTRAL	4.0247345
7920	NEUTRAL	4.0341845
7922	ENTAILMENT	3.878736
7924	NEUTRAL	3.9192328
7928	NEUTRAL	3.9441757
7929	NEUTRAL	3.771048
7930	NEUTRAL	3.8773236
7931	NEUTRAL	3.9379616
7941	CONTRADICTION	2.5219908
7942	NEUTRAL	2.6653748
7943	NEUTRAL	3.9998379
7944	NEUTRAL	4.023394
7945	NEUTRAL	3.982936
7948	NEUTRAL	3.3802905
7952	NEUTRAL	4.0738444
7955	CONTRADICTION	4.060507
7956	NEUTRAL	3.1721191
7958	NEUTRAL	3.6307902
7960	NEUTRAL	3.6207542
7961	NEUTRAL	3.750442
7962	NEUTRAL	3.6138225
7965	NEUTRAL	3.865313
7968	NEUTRAL	3.6284518
7969	NEUTRAL	3.8176575
7970	NEUTRAL	3.8466187
7974	NEUTRAL	3.7273664
7975	NEUTRAL	3.8994298
7978	NEUTRAL	3.5745556
7979	NEUTRAL	3.6788034
7982	CONTRADICTION	3.7540393
7983	NEUTRAL	4.0326657
7984	NEUTRAL	4.0972037
7988	NEUTRAL	3.6469274
7991	ENTAILMENT	3.8086557
7992	NEUTRAL	3.823697
7994	NEUTRAL	3.7613106
8000	NEUTRAL	3.8345876
8001	NEUTRAL	3.8903136
8003	ENTAILMENT	4.159257
8004	NEUTRAL	4.131523
8007	NEUTRAL	2.9298425
8008	NEUTRAL	2.596738
8009	NEUTRAL	1.8822935
8011	NEUTRAL	4.068206
8013	NEUTRAL	4.2089286
8015	NEUTRAL	3.9296145
8016	NEUTRAL	3.977335
8017	NEUTRAL	4.2040377
8019	ENTAILMENT	3.395016
8020	NEUTRAL	3.972126
8022	NEUTRAL	3.9526515
8023	NEUTRAL	3.9927888
8026	NEUTRAL	3.928708
8027	NEUTRAL	4.0101714
8030	NEUTRAL	3.735177
8033	NEUTRAL	3.3967464
8034	NEUTRAL	3.1909237
8035	CONTRADICTION	3.3391857
8036	NEUTRAL	3.5237231
8042	NEUTRAL	3.5277634
8043	NEUTRAL	3.8305907
8045	NEUTRAL	3.8016772
8046	NEUTRAL	3.8493786
8048	NEUTRAL	3.826848
8051	NEUTRAL	3.8795981
8052	NEUTRAL	3.815051
8053	NEUTRAL	3.8760066
8054	NEUTRAL	3.8940806
8056	NEUTRAL	4.0048704
8061	NEUTRAL	3.2339659
8062	NEUTRAL	3.308455
8063	NEUTRAL	3.3209083
8066	NEUTRAL	3.6602478
8070	NEUTRAL	4.0827656
8074	NEUTRAL	3.9070458
8075	NEUTRAL	3.992159
8078	NEUTRAL	3.704465
8080	NEUTRAL	3.660912
8081	NEUTRAL	3.7131023
8082	NEUTRAL	3.8943877
8083	NEUTRAL	3.9357772
8085	NEUTRAL	4.010379
8086	NEUTRAL	3.8039289
8087	NEUTRAL	3.585145
8088	NEUTRAL	3.7194858
8097	NEUTRAL	4.1190295
8098	NEUTRAL	3.5967302
8099	NEUTRAL	4.1264334
8100	NEUTRAL	4.039808
8101	NEUTRAL	3.6516333
8102	NEUTRAL	3.8282347
8103	NEUTRAL	3.8766718
8106	NEUTRAL	3.1919131
8107	CONTRADICTION	2.8640037
8111	NEUTRAL	4.088396
8113	NEUTRAL	2.805368
8114	NEUTRAL	2.2473273
8115	NEUTRAL	2.322128
8116	NEUTRAL	2.8944635
8117	ENTAILMENT	2.1055298
8118	NEUTRAL	3.986611
8123	NEUTRAL	1.938679
8125	NEUTRAL	2.2380972
8128	NEUTRAL	4.0210223
8131	NEUTRAL	3.9796534
8132	NEUTRAL	3.9893074
8133	NEUTRAL	3.3904147
8135	NEUTRAL	4.0184526
8139	NEUTRAL	4.1086407
8140	ENTAILMENT	2.1872349
8142	NEUTRAL	2.9189901
8144	NEUTRAL	3.285438
8146	NEUTRAL	4.0426226
8148	NEUTRAL	4.161674
8149	NEUTRAL	2.72927
8150	NEUTRAL	3.1977258
8151	NEUTRAL	3.2767482
8153	NEUTRAL	2.5860255
8154	NEUTRAL	4.1307435
8160	NEUTRAL	4.1017404
8164	NEUTRAL	4.0895524
8166	NEUTRAL	4.045302
8167	NEUTRAL	4.080522
8169	NEUTRAL	4.0388484
8170	NEUTRAL	3.596076
8171	NEUTRAL	4.0449896
8172	NEUTRAL	3.7330384
8174	NEUTRAL	3.8167305
8176	NEUTRAL	3.9478831
8178	NEUTRAL	3.2584853
8181	NEUTRAL	3.9473662
8182	NEUTRAL	3.8966494
8183	NEUTRAL	3.9369235
8185	NEUTRAL	3.8177347
8188	NEUTRAL	3.8794541
8197	NEUTRAL	3.7378755
8198	NEUTRAL	3.9863834
8202	NEUTRAL	3.7566195
8203	NEUTRAL	3.4712238
8204	NEUTRAL	3.5246778
8205	NEUTRAL	3.5109782
8207	NEUTRAL	3.591001
8208	NEUTRAL	3.9192739
8209	NEUTRAL	3.7460904
8214	NEUTRAL	3.086728
8218	NEUTRAL	3.967928
8221	NEUTRAL	3.9651136
8222	NEUTRAL	3.762463
8224	NEUTRAL	3.959475
8226	ENTAILMENT	3.961514
8229	NEUTRAL	3.8221107
8231	NEUTRAL	3.879713
8232	NEUTRAL	3.862885
8234	NEUTRAL	3.8661485
8235	NEUTRAL	3.9164577
8236	NEUTRAL	3.85246
8237	NEUTRAL	4.007038
8238	NEUTRAL	3.9299245
8239	NEUTRAL	3.7076902
8240	NEUTRAL	3.6733522
8241	NEUTRAL	3.457872
8242	NEUTRAL	3.7632093
8243	NEUTRAL	3.3737478
8244	NEUTRAL	3.7257385
8245	NEUTRAL	3.7508135
8250	NEUTRAL	3.1945019
8252	NEUTRAL	3.1908345
8253	NEUTRAL	3.992443
8254	NEUTRAL	3.9198518
8255	NEUTRAL	4.042232
8256	NEUTRAL	3.9311113
8257	NEUTRAL	3.3553624
8259	NEUTRAL	4.021502
8260	NEUTRAL	3.6686077
8261	NEUTRAL	3.5171409
8262	NEUTRAL	4.035929
8265	NEUTRAL	4.12704
8268	NEUTRAL	4.0328426
8270	NEUTRAL	4.0438166
8271	NEUTRAL	3.9796658
8273	NEUTRAL	4.0142574
8275	NEUTRAL	4.060151
8278	NEUTRAL	3.5969439
8279	NEUTRAL	3.6959743
8280	NEUTRAL	3.9330711
8284	NEUTRAL	3.6402197
8286	NEUTRAL	3.5678349
8287	CONTRADICTION	3.6756697
8290	NEUTRAL	4.031079
8291	NEUTRAL	3.917201
8292	NEUTRAL	3.947794
8293	NEUTRAL	3.451735
8295	NEUTRAL	4.0068793
8297	NEUTRAL	3.7306395
8298	NEUTRAL	3.745391
8299	NEUTRAL	3.825891
8301	NEUTRAL	3.795363
8302	ENTAILMENT	3.9579453
8303	NEUTRAL	3.6444273
8308	NEUTRAL	3.9961371
8309	NEUTRAL	3.8832293
8310	NEUTRAL	3.8795266
8311	NEUTRAL	3.8023338
8315	NEUTRAL	3.5272832
8318	NEUTRAL	4.177689
8319	NEUTRAL	4.2140827
8320	NEUTRAL	3.0227637
8322	NEUTRAL	2.3467097
8324	NEUTRAL	2.641199
8332	NEUTRAL	3.372106
8337	NEUTRAL	4.0235796
8341	NEUTRAL	3.8183842
8342	NEUTRAL	4.193373
8344	NEUTRAL	3.869732
8346	NEUTRAL	3.9930882
8348	NEUTRAL	3.8904061
8350	NEUTRAL	3.9644651
8353	NEUTRAL	3.7107382
8354	NEUTRAL	3.771634
8357	NEUTRAL	3.8632665
8359	NEUTRAL	3.811503
8361	NEUTRAL	4.004075
8364	CONTRADICTION	4.0559673
8365	NEUTRAL	3.2051153
8369	NEUTRAL	3.2280183
8370	NEUTRAL	3.8407192
8371	NEUTRAL	3.82758
8372	NEUTRAL	3.901956
8373	NEUTRAL	3.7972355
8378	NEUTRAL	3.0465426
8380	NEUTRAL	3.8316703
8382	NEUTRAL	4.0170918
8385	NEUTRAL	3.6481786
8386	NEUTRAL	3.5807347
8387	NEUTRAL	3.673481
8390	NEUTRAL	3.87437
8391	NEUTRAL	3.772565
8392	NEUTRAL	4.0156727
8393	NEUTRAL	3.5342505
8394	NEUTRAL	3.5345483
8395	NEUTRAL	3.3967037
8397	NEUTRAL	3.859002
8399	NEUTRAL	4.1053524
8401	NEUTRAL	3.8141751
8402	NEUTRAL	3.5013475
8403	ENTAILMENT	3.7206907
8405	NEUTRAL	3.7151961
8408	NEUTRAL	4.029696
8410	NEUTRAL	3.8512578
8411	NEUTRAL	3.914887
8413	NEUTRAL	4.0013824
8414	NEUTRAL	4.009344
8415	ENTAILMENT	3.954422
8416	NEUTRAL	3.9253497
8418	NEUTRAL	3.830974
8420	ENTAILMENT	3.4943757
8422	ENTAILMENT	3.6637754
8423	NEUTRAL	3.76445
8427	CONTRADICTION	3.858934
8428	NEUTRAL	3.3336625
8429	CONTRADICTION	3.3279424
8432	NEUTRAL	3.1591985
8433	NEUTRAL	4.05599
8436	NEUTRAL	4.0446568
8438	NEUTRAL	3.2656622
8439	NEUTRAL	3.5042734
8440	NEUTRAL	3.5222254
8442	NEUTRAL	3.832498
8443	NEUTRAL	3.7567887
8445	NEUTRAL	3.8775353
8447	NEUTRAL	3.690662
8448	NEUTRAL	3.7543745
8450	NEUTRAL	3.8042655
8454	NEUTRAL	3.9992862
8463	NEUTRAL	3.9529552
